venue_name,street_hint,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url,scrape_allowed
North Italia,,Happy Hour,,Saturday,15:00,18:00,,,,pizza;brunch;drinks;happy_hour,high,Brunch Lunch Dinner Kids Dessert Happy Hour Brunch Lunch Dinner Kids Dessert Happy Hour View as PDF Mon-Fri 3PM-6PM. Served in The Bar. Join us for Brunch - Saturdays & Sundays Eat Zucca Chips 8 Brusc,https://www.northitalia.com/locations/charlotte-nc/menus/happy-hour-menu/,true
North Italia,,Brunch,,Saturday,15:00,18:00,,,,pizza;brunch;drinks;happy_hour,high,Mon-Fri 3PM-6PM. Served in The Bar. Join us for Brunch - Saturdays & Sundays Eat Zucca Chips 8 Bruschetta 12 Choice of: tomato or prosciutto. (370/410 cal) Italian Meatballs 13 White Truffle Garlic Br,https://www.northitalia.com/locations/charlotte-nc/menus/happy-hour-menu/,true
Papa John's,,Special,,,00:00,12:00,,,,pizza,medium,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-NVDDFQ"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>Find A StoreMenuDealsPAPA REWARDSToggle Header MenuMenuDealsPA",https://locations.papajohns.com/united-states/nc/28217/charlotte/4820-south-blvd/food-near-me,true
Papa John's,,Special,,,00:00,12:00,,,,pizza,medium,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-NVDDFQ"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>Find A StoreMenuDealsPAPA REWARDSToggle Header MenuMenuDealsPA",https://locations.papajohns.com/united-states/nc/28277/charlotte/16049-johnston-rd-(ballantyne-area)/food-near-me,true
Papa John's,,Special,,,00:00,12:00,,,,pizza,medium,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-NVDDFQ"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>Find A StoreMenuDealsPAPA REWARDSToggle Header MenuMenuDealsPA",https://locations.papajohns.com/united-states/nc/28273/charlotte/11116-s-tryon-st/food-near-me,true
Papa John's,,Special,,,00:00,12:00,,,,pizza,medium,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-NVDDFQ"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>Find A StoreMenuDealsPAPA REWARDSToggle Header MenuMenuDealsPA",https://locations.papajohns.com/united-states/nc/28212/charlotte/6600-e-independence-blvd/food-near-me,true
Papa John's,,Special,,,00:00,12:00,,,,pizza,medium,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-NVDDFQ"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>Find A StoreMenuDealsPAPA REWARDSToggle Header MenuMenuDealsPA",https://locations.papajohns.com/united-states/nc/28277/charlotte/9805-sandy-rock-place/food-near-me,true
Pizza Hut,,Special,,,00:00,11:00,,,,wings;pizza,medium,"DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join$PizzaPizza HutAll StoresNCCharlotte3734 W T Harris BlvdFood PlacesPizza HutFood Places Near MeIn Charlotte NC, 3734 W T Harris Blvd",https://locations.pizzahut.com/nc/charlotte/3734-w-t-harris-blvd/food-places,true
Pizza Hut,,Special,,,00:00,11:00,,,,wings;pizza,medium,"DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join$PizzaPizza HutAll StoresNCCharlotte3734 W T Harris BlvdFast FoodPizza HutFast Food Near MeIn Charlotte NC, 3734 W T Harris BlvdLook",https://locations.pizzahut.com/nc/charlotte/3734-w-t-harris-blvd/fast-food,true
Pizza Hut,,Special,,,00:00,12:00,,,,wings;pizza,medium,"DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join$PizzaPizza HutAll StoresNCCharlotte15105 John J Delaney DrFood PlacesPizza HutFood Places Near MeIn Charlotte NC, 15105 John J Dela",https://locations.pizzahut.com/nc/charlotte/15105-john-j-delaney-dr/food-places,true
Pizza Hut,,Special,,,00:00,12:00,,,,wings;pizza,medium,"DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join$PizzaPizza HutAll StoresNCCharlotte15105 John J Delaney DrFast FoodPizza HutFast Food Near MeIn Charlotte NC, 15105 John J Delaney",https://locations.pizzahut.com/nc/charlotte/15105-john-j-delaney-dr/fast-food,true
Pizza Hut,,Special,,,00:00,12:00,,,,wings;pizza,medium,"DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join$PizzaPizza HutAll StoresNCCharlotte3044 Eastway DrFood PlacesPizza HutFood Places Near MeIn Charlotte NC, 3044 Eastway DrLooking fo",https://locations.pizzahut.com/nc/charlotte/3044-eastway-dr/food-places,true
Pizza Hut,,Special,,,00:00,12:00,,,,wings;pizza,medium,"DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join$PizzaPizza HutAll StoresNCCharlotte3044 Eastway DrFast FoodPizza HutFast Food Near MeIn Charlotte NC, 3044 Eastway DrLooking for fa",https://locations.pizzahut.com/nc/charlotte/3044-eastway-dr/fast-food,true
Pizzeria Sapienza CLT,,Special,,,,,8.99,USD,,wings;pizza;bbq,low,"AppetizersBruschetta$8.99Tomato, Basil, Red Onion, EVOO on crostiniGarlic Knots (4)$3.49Served with a side of marinaraCaprese$8.99Fresh Mozzarella, tomatoes, and basil. Drizzled with olive oil and our",https://sapienzaclt.com/charlotte-pizzeria-sapienza-clt-food-menu,true
Puerta,,Brunch,,MONDAY,17:00,22:00,,,,brunch,high,Menus Dinner & Drinks Brunch & Drinks Spirits .avia-image-container.av-lmjnl56d-d504ecb7b71696a590d0dec4403185ca img.avia_image{ box-shadow:none; } .avia-image-container.av-lmjnl56d-d504ecb7b71696a590,https://puertaclt.com/menus/,true
Puerta,,Brunch,,SATURDAY,11:00,15:00,,,,brunch,high,"SATURDAY Brunch 11am-3pm Midday Menu 3pm-5pm Dinner 5pm-12am, Bar 11am-1am",https://puertaclt.com/menus/,true
Puerta,,Brunch,,SUNDAY,11:00,15:00,,,,brunch,high,"SUNDAY Brunch 11am-3pm Midday Menu 3pm-5pm Dinner 5pm-10pm, Bar 11am-10pm",https://puertaclt.com/menus/,true
Puerta,,Brunch,,Saturday,12:00,14:00,,,,brunch;drinks;happy_hour,high,"A Spirited Brunch Ft. Patrón Saturday, August 23rd, 12-2pm Join us on Saturday, August 23rd, for a very special Spirited Brunch featuring Patrón in our newly renovated Mezcal Lounge. Enjoy a fantastic",https://puertaclt.com/events/,true
Puerta,,Brunch,,Saturday,,,,,,brunch;drinks;happy_hour,medium,"Join us on Saturday, August 23rd, for a very special Spirited Brunch featuring Patrón in our newly renovated Mezcal Lounge. Enjoy a fantastic three-course brunch experience complete with a Patrón tast",https://puertaclt.com/events/,true
Puerta,,Special,,Sunday,11:00,17:00,5,USD,,drinks;happy_hour,low,"Cinco De Mayo Patio Party Sunday, May 4th, 11am-5pm Puerta’s Cinco de Mayo Patio Party is back! We’re bringing the beats, drinks, and good vibes all day long. DJ Offie kicks things off from 12–3 PM, f",https://puertaclt.com/events/,true
Que Onda — Plaza Midwood,,Special,,,,,17.95,USD,,,medium,Specialty EntreesPollo Enchiladas$17.95Three enchiladas stuffed with chicken tinga and crispy cheese. Topped with crema and pico de gallo. Served with a side of refried black beans and Mexican rice |,https://queondatacos.com/charlotte-que-onda-uptown-food-menu,true
Que Onda — Plaza Midwood,,Brunch,,Saturday,11:00,15:00,3.00,USD,,tacos;brunch;drinks;happy_hour,high,"Every Saturday and Sunday 11:00 am - 3:00 pm | Featuring our $3.00 Tropical Mimosas • ** Indicate items served raw or undercooked.Brunch EntréesOmelet Ranchero (GF, V)$13.95Sautéed mushrooms, spinach,",https://queondatacos.com/charlotte-que-onda-uptown-food-menu,true
Que Onda — Plaza Midwood,,Brunch,,,,,13.95,USD,,brunch,medium,"Brunch EntréesOmelet Ranchero (GF, V)$13.95Sautéed mushrooms, spinach, onion, and cilantro. Smothered with entomatada sauce. Topped with avocado, Cotija cheese, and Cherry tomatoes. Served with mixed",https://queondatacos.com/charlotte-que-onda-uptown-food-menu,true
Que Onda — Plaza Midwood,,Special,,Tuesday,11:00,22:00,5,USD,,tacos;drinks;happy_hour,high,SpecialsSunday September 7th $5 All Draft Beers | HALF OFF Mexican Dips (DINE IN ONLY - NOT AVAILABLE TO-GO) *Not available in Matthews location. 11:00 AM - 10:00 PM Tuesday September 9th $2.5 Street,https://queondatacos.com/charlotte-que-onda-uptown-happy-hours-specials,true
Que Onda — Plaza Midwood,,Brunch,,Saturday,11:00,15:00,3.00,USD,,tacos;brunch;drinks;happy_hour,high,"Every Saturday and Sunday 11:00 am - 3:00 pm | Featuring our $3.00 Tropical Mimosas • ** Indicate items served raw or undercooked.Brunch EntréesOmelet Ranchero (GF, V)$13.95Sautéed mushrooms, spinach,",https://queondatacos.com/charlotte-que-onda-uptown-food-menu-matthews,true
Que Onda — Plaza Midwood,,Brunch,,,,,13.95,USD,,brunch,medium,"Brunch EntréesOmelet Ranchero (GF, V)$13.95Sautéed mushrooms, spinach, onion, and cilantro. Smothered with entomatada sauce. Topped with avocado, Cotija cheese, and Cherry tomatoes. Served with mixed",https://queondatacos.com/charlotte-que-onda-uptown-food-menu-matthews,true
Rosemont,,Brunch,,Monday,15:00,18:00,29,USD,,brunch;drinks;happy_hour,high,"Menus Dinner & DrinksLunchBrunchWine ListSpirits Snacks & Salads 7 Marinated olives 15 Truffled Grilled Cheese Brioche, truffled cheese, st andre, shaved truffle, golden osetra caviar, chive 15 Fried",https://rosemontclt.com/menus/,true
Rosemont,,Special,,Monday,15:00,18:00,,,,,high,Bubbles & Frites Our Bubbles & Frites special is available Monday through Friday from 3 PM to 6 PM. Treat yourself to a bottle of Cremant or Prosecco and delight in endless servings of fries served wi,https://rosemontclt.com/menus/,true
Rosemont,,Special,,Tuesday,09:00,11:00,85,USD,,burgers;drinks;happy_hour,high,"Events South African Wine Dinner Tuesday, September 16th • 6:00pm Join us on Tuesday, September 16th, for our special South Africa Wine Dinner. Start off your evening with a casual sampling of four wi",https://rosemontclt.com/events/,true
Rosemont,,Special,,Tuesday,,,,,,drinks;happy_hour,medium,"South African Wine Dinner Tuesday, September 16th • 6:00pm Join us on Tuesday, September 16th, for our special South Africa Wine Dinner. Start off your evening with a casual sampling of four wines and",https://rosemontclt.com/events/,true
Rosemont,,Brunch,,Monday,15:00,18:00,29,USD,,brunch;drinks;happy_hour,high,"Menus Dinner & DrinksLunchBrunchWine ListSpirits Snacks & Salads 7 Marinated olives 15 Truffled Grilled Cheese Brioche, truffled cheese, st andre, shaved truffle, golden osetra caviar, chive 15 Fried",https://rosemontclt.com/menu,true
Rosemont,,Special,,Monday,15:00,18:00,,,,,high,Bubbles & Frites Our Bubbles & Frites special is available Monday through Friday from 3 PM to 6 PM. Treat yourself to a bottle of Cremant or Prosecco and delight in endless servings of fries served wi,https://rosemontclt.com/menu,true
Rosie's Coffee & Wine Garden,,Special,,Wednesday,10:00,22:00,5,USD,,drinks;happy_hour,high,SpecialsSunday September 7th $5 Mimosas! 10:00 AM - 10:00 PM Wednesday September 10th Half Priced Select Wine Bottles 08:00 AM - 10:00 PM Thursday September 11th Live Music and $12 Flight Night! 07:00,https://www.rosieswinegarden.com/specials,true
Ru San's,,Special,,,,,6.50,USD,,sushi;bbq;drinks;happy_hour,low,"Our MenuSakeWine & BeerNon-Alcoholic DrinksLiquorDinnerSushiHouse SakeServed HotSho Chiku Bai$6.50/Small Carafe$9.50/Large CarafeAutumn Fruit Flavors with Hints of Chamomile, Spice and HoneyPlum Sake$",https://rusans.com/menu,true
Seoul Poke Bowl,,Special,,,,,14.25,USD,,,medium,"Our MenuMenu*These items are raw or undercooked. Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness, especially if you have certain me",https://seoulpokebowl.com/charlotte-seoul-poke-bowl-food-menu,true
Smashburger,,Happy Hour,,Friday,14:00,17:00,,,,drinks;happy_hour,high,Shake Happy Hour is Back! Your afternoon just got sweeter. Grab any hand-spun shake for 50% off every Friday from 2–5 PM. Use code SHAKES25 for online pick up orders or mention this offer to your cash,https://smashburger.com/deals,true
Smashburger,,Special,,Friday,,,25,USD,,burgers,high,"Black Friday 2024 Burger Deals & Food Specials at Smashburger®Get ready to gobble up some serious Black Friday savings! On November 29-30, 2024, Smashburger® is dropping an epic online flash sale you",https://smashburger.com/black-friday,true
Southern Strain Brewing Company,,Special,,Thursday,16:00,22:00,5,USD,,,high,SpecialsTuesday September 9th Run Club 6:30 Mindless Minutia TRIVIA @ 7:30 Prizes given will quench your thirst! 04:00 PM - 10:00 PM Thursday September 11th Thirsty Thursdays everything on tap $5 04:0,https://plazamidwood.southernstrainbrewing.com/charlotte-southern-strain-plaza-midwood-happy-hours-specials,true
Southern Strain Brewing Company,,Special,,Tuesday,12:00,10:00,,,,drinks;happy_hour,low,EventsTraining TuesdaysTuesday September 9thEvery TuesdayKeep you body and mind fresh every Tuesday at the Strain with run club & trivia!Run Club at 630 & Trivia at 73006:30 PM - Yappy Hour Thurstdays,https://plazamidwood.southernstrainbrewing.com/charlotte-southern-strain-plaza-midwood-events,true
Southern Strain Brewing Company,,Special,,Thursday,12:00,22:00,,,,drinks;happy_hour,low,Yappy Hour Thurstdays!Thursday September 11thEvery ThursdayThursday: Yappy Hour ThirstDays Bring your best friend and join us for #YappyHourThirstdaysThe perfect excuse to indulge in your favorite Sou,https://plazamidwood.southernstrainbrewing.com/charlotte-southern-strain-plaza-midwood-events,true
Suffolk Punch Brewing,,Brunch,,Wednesday,09:00,19:00,30,USD,,wings;brunch,low,"Loading view. [{""@context"":""http://schema.org"",""@type"":""Event"",""name"":""Wednesday Watch Party + Giveaway"",""description"":""&lt;p&gt;Win 1 of 2 SOLD OUT Wednesday Addams American Girl dolls this Halloween",https://suffolkpunchbrewing.com/events/,true
Suffolk Punch Brewing,,Brunch,,Wednesday,18:30,20:00,30,USD,,brunch,low,"September 2025 Wed 10 September 10 @ 6:30 pm - 8:00 pm Wednesday Watch Party + Giveaway Suffolk Punch - SouthPark 4400 Sharon Rd., Unit G23D, Charlotte, NC, United States Win 1 of 2 SOLD OUT Wednesday",https://suffolkpunchbrewing.com/events/,true
Suffolk Punch Brewing,,Brunch,,,09:00,12:00,,,,brunch,medium,"Sat 13 September 13 @ 9:00 am - 12:00 pm Superhero Brunch @ SouthPark Suffolk Punch - SouthPark 4400 Sharon Rd., Unit G23D, Charlotte, NC, United States Missed your chance at Princess Brunch? Don’t wo",https://suffolkpunchbrewing.com/events/,true
Suffolk Punch Brewing,,Brunch,,Sunday,11:30,13:30,30,USD,,brunch,high,"Sun 14 September 14 @ 11:30 am - 1:30 pm Broadway Brunch @ South End Suffolk Punch - South End 2911 Griffith Street, Charlotte, NC 🎭 Broadway Brunch with Jessie Booth & Friends Sunday, September 14th",https://suffolkpunchbrewing.com/events/,true
Suffolk Punch Brewing,,Brunch,,Sunday,,,30,USD,,brunch,high,"🎭 Broadway Brunch with Jessie Booth & Friends Sunday, September 14th 🎤 Show Starts at 11:30 AM (Approx 1.5 hrs long) 🎟️ $30 Adults | […]",https://suffolkpunchbrewing.com/events/,true
Suffolk Punch Brewing,,Brunch,,,11:30,13:30,,,,brunch,medium,"Sat 20 September 20 @ 11:30 am - 1:30 pm Broadway Brunch @ South End Suffolk Punch - South End 2911 Griffith Street, Charlotte, NC Join us at Norfolk Hall @ The Suffolk Punch for a spectacular morning",https://suffolkpunchbrewing.com/events/,true
Supperclub,,Brunch,,SUNDAY,11:00,14:00,8.00,USD,,burgers;brunch;bbq;drinks;happy_hour,high,"Our MenuDinner MenuSATURDAY & SUNDAY BUFFET BRUNCHBalloons, confetti, signs and any other disruptive items are not permitted without prior consent from an event coordinator.STARTERSPIMENTO CHEESE$8.00",https://gotosupperclub.com/charlotte-loso-supperclub-southend-food-menu,true
Supperclub,,Brunch,,SATURDAY,,,,,,brunch,medium,SATURDAY & SUNDAY BUFFET BRUNCH,https://gotosupperclub.com/charlotte-loso-supperclub-southend-food-menu,true
Supperclub,,Brunch,,Saturday,11:00,14:00,8.00,USD,,burgers;brunch;bbq;drinks;happy_hour,low,"Balloons, confetti, signs and any other disruptive items are not permitted without prior consent from an event coordinator.STARTERSPIMENTO CHEESE$8.00tillamook cheddar, ritz crackersBAKED FRENCH ONION",https://gotosupperclub.com/charlotte-loso-supperclub-southend-food-menu,true
Supperclub,,Brunch,,,18:00,12:00,22.00,USD,,brunch,high,"Buffet BrunchEnjoy a weekly rotation of items with your favorites included every weekend!BUFFET BRUNCHkids under 5$22.00/kids 6-12$34.00/adultA variety of items including fruits, cheeses, breakfast fa",https://gotosupperclub.com/charlotte-loso-supperclub-southend-food-menu,true
Supperclub,,Special,,Tuesday,16:00,22:00,4,USD,,drinks;happy_hour,high,"SpecialsMonday September 8th $4 Sierra Nevada Hazy Little Thing $6 Hornitos Tequila Shot $8 Espresso Martini $8 AIX Rosè Glasses 04:00 PM - 10:00 PM $16 Rib Night Baby back ribs, fries and slaw 04:00",https://gotosupperclub.com/charlotte-loso-supperclub-southend-happy-hours-specials,true
Supperclub,,Brunch,,Saturday,11:00,14:00,34,USD,,brunch;drinks;happy_hour,high,EventsWeekend BrunchSunday September 7thSundays and Saturdays every weekWhy brunch anywhere else when Supperclub serves up the perfect weekend vibes? 🍳🥂 From mouthwatering buffet to signature cockta,https://gotosupperclub.com/charlotte-loso-supperclub-southend-events,true
Taco Bell,,Special,,,00:00,14:00,3,USD,,tacos,low,HOURS OF OPERATIONDrive-Thru HoursDay of the WeekHoursmonday9:00 AM - 2:00 AMtuesday9:00 AM - 2:00 AMwednesday9:00 AM - 2:00 AMthursday9:00 AM - 3:00 AMfriday9:00 AM - 3:00 AMsaturday9:00 AM - 3:00 AM,https://locations.tacobell.com/nc/charlotte/8812-albemarle-rd-/fast-food.html,true
Taco Bell,,Special,,,00:00,14:00,3,USD,,tacos,low,HOURS OF OPERATIONDrive-Thru HoursDay of the WeekHoursmonday9:00 AM - 2:00 AMtuesday9:00 AM - 2:00 AMwednesday9:00 AM - 2:00 AMthursday9:00 AM - 2:00 AMfriday9:00 AM - 4:00 AMsaturday9:00 AM - 4:00 AM,https://locations.tacobell.com/nc/charlotte/1800-e-woodlawn-rd/fast-food.html,true
Taco Bell,,Special,,,00:00,15:00,3,USD,,tacos,low,HOURS OF OPERATIONDrive-Thru HoursDay of the WeekHoursmonday9:00 AM - 3:00 AMtuesday9:00 AM - 3:00 AMwednesday9:00 AM - 3:00 AMthursday9:00 AM - 5:00 AMfriday9:00 AM - 5:00 AMsaturday9:00 AM - 5:00 AM,https://locations.tacobell.com/nc/charlotte/2405-south-blvd/fast-food.html,true
Taco Bell,,Special,,,00:00,16:00,3,USD,,tacos,low,HOURS OF OPERATIONDrive-Thru HoursDay of the WeekHoursmonday7:00 AM - 4:00 AMtuesday7:00 AM - 4:00 AMwednesday7:00 AM - 4:00 AMthursday7:00 AM - 4:00 AMfriday7:00 AM - 4:00 AMsaturday7:00 AM - 4:00 AM,https://locations.tacobell.com/nc/charlotte/13121-south-tryon-st-/fast-food.html,true
Taco Bell,,Special,,,00:00,12:00,3,USD,,tacos,low,HOURS OF OPERATIONDrive-Thru HoursDay of the WeekHoursmonday12:00 AM - 12:00 AMtuesday12:00 AM - 12:00 AMwednesday12:00 AM - 12:00 AMthursday12:00 AM - 12:00 AMfriday12:00 AM - 12:00 AMsaturday12:00 A,https://locations.tacobell.com/nc/charlotte/9015-s-tryon-st/fast-food.html,true
Taco Bell,,Special,,,00:00,14:00,3,USD,,tacos,low,HOURS OF OPERATIONDrive-Thru HoursDay of the WeekHourswednesday8:00 AM - 2:00 AMthursday8:00 AM - 2:00 AMfriday8:00 AM - 2:00 AMsaturday8:00 AM - 2:00 AMsunday9:00 AM - 2:00 AMmonday8:00 AM - 2:00 AMt,https://locations.tacobell.com/nc/charlotte/8000-providence-rd-/fast-food.html,true
TGI Friday's,,Happy Hour,,Friday,,,5,USD,,drinks;happy_hour,high,"HAPPY HOUR IN Edgewater, MD Celebrate in style at TGI Fridays inside Westfield Annapolis Mall! From birthday dinners to after-shopping meetups, we offer 2- and 3-course menus with something for everyo",https://locations.tgifridays.com/md/annapolis/2582-solomons-island-rd.html,true
TGI Friday's,,Special,,Friday,16:00,18:00,17.69,USD,,wings;burgers;bbq;drinks;happy_hour,high,Fridays Favs Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides let onlinemenu; let remoteid; let sources; let descr,https://locations.tgifridays.com/md/annapolis/2582-solomons-island-rd.html,true
TGI Friday's,,Special,,Friday,,,,,,burgers,medium,Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides,https://locations.tgifridays.com/md/annapolis/2582-solomons-island-rd.html,true
TGI Friday's,,Happy Hour,,Friday,,,5,USD,,drinks;happy_hour,low,"HOST AN EVENT IN Fort Smith, AR Make your next event unforgettable at TGI Fridays in Fort Smith. Located on Rogers Ave, we offer exciting food, a lively atmosphere, and flexible event menus that work",https://locations.tgifridays.com/ar/fort-smith/6201-b-rogers-ave.html,true
TGI Friday's,,Special,,Friday,16:00,18:00,16.99,USD,,wings;burgers;bbq;drinks;happy_hour,high,Fridays Favs Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides let onlinemenu; let remoteid; let sources; let descr,https://locations.tgifridays.com/ar/fort-smith/6201-b-rogers-ave.html,true
TGI Friday's,,Special,,Friday,,,,,,burgers,medium,Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides,https://locations.tgifridays.com/ar/fort-smith/6201-b-rogers-ave.html,true
TGI Fridays,,Happy Hour,,Friday,,,5,USD,,drinks;happy_hour,low,"HOST AN EVENT IN Charlotte, NC TGI Fridays at Northlake Mall brings bold flavors and easy hosting to your next celebration. Whether you’re planning a group dinner or a weekend outing, our 2- and 3-cou",https://locations.tgifridays.com/nc/charlotte/6840-northlake-mall-dr.html,true
TGI Fridays,,Special,,Friday,16:00,18:00,17.49,USD,,wings;burgers;bbq;drinks;happy_hour,high,Fridays Favs Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides let onlinemenu; let remoteid; let sources; let descr,https://locations.tgifridays.com/nc/charlotte/6840-northlake-mall-dr.html,true
TGI Fridays,,Special,,Friday,,,,,,burgers,medium,Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides,https://locations.tgifridays.com/nc/charlotte/6840-northlake-mall-dr.html,true
TGI Fridays,,Happy Hour,,Friday,,,5,USD,,drinks;happy_hour,low,"HOST AN EVENT IN Charlotte, NC Need a local go-to for group dining in Charlotte? TGI Fridays on W. Harris Blvd offers fun, flavorful food and easy-to-plan event menus for any celebration. From birthda",https://locations.tgifridays.com/nc/charlotte/409-w-wt-harris-blvd.html,true
TGI Fridays,,Special,,Friday,16:00,18:00,17.49,USD,,wings;burgers;bbq;drinks;happy_hour,high,Fridays Favs Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides let onlinemenu; let remoteid; let sources; let descr,https://locations.tgifridays.com/nc/charlotte/409-w-wt-harris-blvd.html,true
TGI Fridays,,Special,,Friday,,,,,,burgers,medium,Appetizers Fridays Grill Burgers & Sandwiches Entrees Salads & Soups Desserts Kids Platters & Bundles Value Meal Deals Beverages Sides,https://locations.tgifridays.com/nc/charlotte/409-w-wt-harris-blvd.html,true
The Crunkleton,,Special,,Monday,16:00,02:00,,,,drinks;happy_hour,high,About Locations Chapel Hill Charlotte Raleigh Events Chapel Hill Charlotte Raleigh Jobs News Menu Menu Chapel Hill EventsWe offer regular tastings and special events and are available to host your pri,https://thecrunkleton.com/events/,true
The Crunkleton,,Special,,Monday,16:00,02:00,,,,drinks;happy_hour,high,About Locations Chapel Hill Charlotte Raleigh Events Chapel Hill Charlotte Raleigh Jobs News Menu Menu Chapel Hill EventsWe offer regular tastings and special events and are available to host your pri,https://thecrunkleton.com/events//,true
The Crunkleton,,Brunch,,,11:00,15:30,,,,brunch,medium,Food and Drink menus We take pride in purveying from local farms and providers and feature liquor selections from around the world. Dinner 5 pm Drinks (PDF) Spirits (PDF) Brunch 11 am – 3:30 pm,https://thecrunkleton.com/locations/charlotte/menus/,true
The Crunkleton,,Special,,Friday,12:00,14:00,,,,drinks;happy_hour,low,"About Locations Chapel Hill Charlotte Raleigh Events Chapel Hill Charlotte Raleigh Jobs News Menu Menu CharlotteA Spirited Luncheon – Friday, September 19thJoin us for A Spirited Luncheon with George",https://thecrunkleton.com/2025/09/03/a-spirited-luncheon-friday-september-19th/,true
The Crunkleton,,Special,,Friday,12:00,14:00,,,,drinks;happy_hour,low,"About Locations Chapel Hill Charlotte Raleigh Events Chapel Hill Charlotte Raleigh Jobs News Menu Menu CharlotteA Spirited Luncheon – Friday, August 29thJoin us for our next Spirited Luncheon with Mij",https://thecrunkleton.com/2025/07/31/a-spirited-luncheon-friday-august-29th/,true
The Crunkleton,,Special,,Monday,16:00,02:00,,,,drinks;happy_hour,high,About Locations Chapel Hill Charlotte Raleigh Events Chapel Hill Charlotte Raleigh Jobs News Menu Menu Chapel Hill EventsWe offer regular tastings and special events and are available to host your pri,https://thecrunkleton.com/events,true
The Music Yard,,Happy Hour,,Friday,18:00,19:30,,,,tacos;drinks;happy_hour,low,"Announcing – MASSANE returns to The Music Yard on Friday, September 12th! French music producer, guitarist and live act Massane creates melodic house and techno music rich with sonic textures inspired",https://musicyardclt.com/event/massane-2/,true
The Music Yard,,Happy Hour,,,18:00,19:30,,,,tacos;drinks;happy_hour,medium,Event Details: – 6 pm Doors – Free Happy Hour Buffet from 6-7:30 PM for ticket buyers ONLY (with a drink purchase) – Walk-up & table-side food & beverage service – Uber/Lyft/Train to venue – DO NOT PA,https://musicyardclt.com/event/massane-2/,true
The Music Yard,,Happy Hour,,Saturday,18:00,19:30,,,,tacos;wings;drinks;happy_hour,low,"Announcing – The Hails set to make their Music Yard debut on Saturday, Septemeber 13, 2025 with support from local indie band Oceanic! The Hails is a five-piece indie rock band from Miami, Florida, fo",https://musicyardclt.com/event/the-hails-w-oceanic/,true
The Music Yard,,Happy Hour,,,18:00,19:30,,,,tacos;drinks;happy_hour,medium,Event Details: – 6 pm Doors – Free Happy Hour Buffet from 6-7:30 PM for ticket buyers ONLY (with a drink purchase) – Walk-up & table-side food & beverage service – Uber/Lyft/Train to venue – DO NOT PA,https://musicyardclt.com/event/the-hails-w-oceanic/,true
The Music Yard,,Happy Hour,,Friday,18:00,19:30,,,,tacos;wings;drinks;happy_hour,low,"Announcing – Darius, the multi-faceted French DJ and producer to headline The Music Yard on Friday, September 19th! Darius is one of those musicians who make you feel how much the “electronic” scene i",https://musicyardclt.com/event/darius/,true
The Music Yard,,Happy Hour,,,18:00,19:30,,,,tacos;drinks;happy_hour,medium,Event Details: – 6 pm Doors – Free Happy Hour Buffet from 6-7:30 PM for ticket buyers ONLY (with a drink purchase) – Walk-up & table-side food & beverage service – Uber/Lyft/Train to venue – DO NOT PA,https://musicyardclt.com/event/darius/,true
